season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc,p_value
2015-2016,italy,2016-07,2016-08,6.151119913500382,6.14,4.579718521203082,0.880127807468147,3.1109632897909406e-09
2016-2017,italy,2017-01,2016-52,14.92383448571924,9.57,4.5505993036889585,0.9149362764192173,6.102519564580727e-11
2017-2018,italy,2018-01,2018-02,26.30143184654622,14.73,8.525695793651096,0.8859084531530398,1.7731205692313377e-09
2018-2019,italy,2019-06,2019-05,16.468267053348953,14.03,3.805283974470555,0.893510184652229,8.072205830006696e-10
