season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc,p_value
2015-2016,belgium,2016-05,2016-09,125.88223703790922,733.5038050510001,139357.73790327186,0.8155371709693429,3.8616272686473583e-07
2016-2017,belgium,2017-06,2017-05,1121.4646615296224,663.8996612386001,34553.29666461281,0.7715378093006111,3.9372091338097755e-06
2017-2018,belgium,2018-08,2018-10,713.3968199820516,752.6331722288,34774.24898603403,0.7492021577994585,1.0627306545622796e-05
2018-2019,belgium,2019-10,2019-07,2389.0965306020416,760.71,197936.02793577692,0.35547070343402837,0.07472729651322708
