season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc,p_value
2015-2016,germany,2016-09,2016-11,6.142734067564768,11.06,6.565671011800637,0.7582774631226621,7.189701532158374e-06
2016-2017,germany,2016-46,2017-06,40.83307254071554,19.91,111.27984334665555,0.4595755638506172,0.018176175816698392
2017-2018,germany,2018-09,2018-10,48.38768518157739,57.31,77.30145936800803,0.8748025274448556,5.093583428266487e-09
2018-2019,germany,2019-07,2019-08,18.539714627286727,23.6,19.30643049708666,0.9309504505445639,5.432918617082881e-12
